text
TIMP1 associated with type 2 diabetes mellitus
TIMP1 associated with diabetes mellitus (disease)
TNF associated with type 2 diabetes mellitus
TNF associated with diabetes mellitus (disease)
TNF associated with type 1 diabetes mellitus
TNFRSF1A associated with type 2 diabetes mellitus
TNFRSF1A associated with diabetes mellitus (disease)
TNFRSF1B associated with type 2 diabetes mellitus
TNFRSF1B associated with diabetes mellitus (disease)
UBE2E2 associated with type 2 diabetes mellitus
UBE2E2 associated with diabetes mellitus (disease)
UCP2 associated with type 2 diabetes mellitus
UCP2 associated with diabetes mellitus (disease)
WFS1 associated with type 2 diabetes mellitus
WFS1 associated with diabetes mellitus (disease)
DGKD associated with type 2 diabetes mellitus
DGKD associated with diabetes mellitus (disease)
IRS2 associated with type 2 diabetes mellitus
IRS2 associated with diabetes mellitus (disease)
KL associated with type 2 diabetes mellitus
KL associated with diabetes mellitus (disease)
MAPK8IP1 associated with type 2 diabetes mellitus
MAPK8IP1 associated with diabetes mellitus (disease)
VPS26A associated with type 2 diabetes mellitus
VPS26A associated with diabetes mellitus (disease)
PSMD6 associated with type 2 diabetes mellitus
PSMD6 associated with diabetes mellitus (disease)
BCL2L11 associated with type 2 diabetes mellitus
BCL2L11 associated with diabetes mellitus (disease)
AP3S2 associated with type 2 diabetes mellitus
AP3S2 associated with diabetes mellitus (disease)
MAEA associated with type 2 diabetes mellitus
MAEA associated with diabetes mellitus (disease)
HMG20A associated with type 2 diabetes mellitus
HMG20A associated with diabetes mellitus (disease)
IGF2BP2 associated with type 2 diabetes mellitus
IGF2BP2 associated with diabetes mellitus (disease)
PPARGC1A associated with type 2 diabetes mellitus
PPARGC1A associated with diabetes mellitus (disease)
CAPN10 associated with type 2 diabetes mellitus
CAPN10 associated with diabetes mellitus (disease)
"CAPN10 associated with diabetes mellitus, noninsulin-dependent"
MRAS associated with type 2 diabetes mellitus
MRAS associated with diabetes mellitus (disease)
CNKSR2 associated with type 2 diabetes mellitus
CNKSR2 associated with diabetes mellitus (disease)
JADE2 associated with type 2 diabetes mellitus
JADE2 associated with diabetes mellitus (disease)
SIRT1 associated with type 2 diabetes mellitus
SIRT1 associated with diabetes mellitus (disease)
AUTS2 associated with type 2 diabetes mellitus
AUTS2 associated with diabetes mellitus (disease)
EPC2 associated with type 2 diabetes mellitus
EPC2 associated with diabetes mellitus (disease)
FGF21 associated with type 2 diabetes mellitus
FGF21 associated with diabetes mellitus (disease)
FGF21 associated with type 1 diabetes mellitus
ZC3HC1 associated with type 2 diabetes mellitus
ZC3HC1 associated with diabetes mellitus (disease)
CDKAL1 associated with type 2 diabetes mellitus
CDKAL1 associated with diabetes mellitus (disease)
ITLN1 associated with type 2 diabetes mellitus
ITLN1 associated with diabetes mellitus (disease)
RETN associated with type 2 diabetes mellitus
RETN associated with diabetes mellitus (disease)
ADAMTS9 associated with type 2 diabetes mellitus
ADAMTS9 associated with diabetes mellitus (disease)
PLEKHA1 associated with type 2 diabetes mellitus
PLEKHA1 associated with diabetes mellitus (disease)
ZFAND3 associated with type 2 diabetes mellitus
ZFAND3 associated with diabetes mellitus (disease)
THADA associated with type 2 diabetes mellitus
THADA associated with diabetes mellitus (disease)
FTO associated with type 2 diabetes mellitus
FTO associated with diabetes mellitus (disease)
CCDC92 associated with type 2 diabetes mellitus
CCDC92 associated with diabetes mellitus (disease)
CMIP associated with type 2 diabetes mellitus
CMIP associated with diabetes mellitus (disease)
KCNK16 associated with type 2 diabetes mellitus
KCNK16 associated with diabetes mellitus (disease)
FAM234A associated with type 2 diabetes mellitus
FAM234A associated with diabetes mellitus (disease)
USP48 associated with type 2 diabetes mellitus
USP48 associated with diabetes mellitus (disease)
ZNF257 associated with type 2 diabetes mellitus
ZNF257 associated with diabetes mellitus (disease)
NUS1 associated with type 2 diabetes mellitus
NUS1 associated with diabetes mellitus (disease)
TMEM18 associated with type 2 diabetes mellitus
TMEM18 associated with diabetes mellitus (disease)
TMEM155 associated with type 2 diabetes mellitus
TMEM155 associated with diabetes mellitus (disease)
KLF14 associated with type 2 diabetes mellitus
KLF14 associated with diabetes mellitus (disease)
C2CD4A associated with type 2 diabetes mellitus
C2CD4A associated with diabetes mellitus (disease)
KCNU1 associated with type 2 diabetes mellitus
KCNU1 associated with diabetes mellitus (disease)
SLC30A8 associated with type 2 diabetes mellitus
SLC30A8 associated with diabetes mellitus (disease)
GLIS3 associated with type 2 diabetes mellitus
GLIS3 associated with diabetes mellitus (disease)
GLIS3 associated with type 1 diabetes mellitus
GLIS3 associated with permanent neonatal diabetes mellitus
GLIS3 associated with neonatal diabetes mellitus
GLIS3 associated with neonatal diabetes mellitus with congenital hypothyroidism
JAZF1 associated with type 2 diabetes mellitus
JAZF1 associated with diabetes mellitus (disease)
KSR2 associated with type 2 diabetes mellitus
KSR2 associated with diabetes mellitus (disease)
C2CD4B associated with type 2 diabetes mellitus
C2CD4B associated with diabetes mellitus (disease)
MIRLET7D associated with type 2 diabetes mellitus
MIRLET7D associated with diabetes mellitus (disease)
MIR10B associated with type 2 diabetes mellitus
MIR10B associated with diabetes mellitus (disease)
MIR125B1 associated with type 2 diabetes mellitus
MIR125B1 associated with diabetes mellitus (disease)
MIR126 associated with type 2 diabetes mellitus
MIR126 associated with diabetes mellitus (disease)
MIR127 associated with type 2 diabetes mellitus
MIR127 associated with diabetes mellitus (disease)
MIR130B associated with type 2 diabetes mellitus
MIR130B associated with diabetes mellitus (disease)
MIR140 associated with type 2 diabetes mellitus
MIR140 associated with diabetes mellitus (disease)
MIR141 associated with type 2 diabetes mellitus
MIR141 associated with diabetes mellitus (disease)
MIR142 associated with type 2 diabetes mellitus
MIR142 associated with diabetes mellitus (disease)
MIR144 associated with type 2 diabetes mellitus
MIR144 associated with diabetes mellitus (disease)
MIR181C associated with type 2 diabetes mellitus
MIR181C associated with diabetes mellitus (disease)
MIR192 associated with type 2 diabetes mellitus
MIR192 associated with diabetes mellitus (disease)
MIR195 associated with type 2 diabetes mellitus
MIR195 associated with diabetes mellitus (disease)
MIR200A associated with type 2 diabetes mellitus
MIR200A associated with diabetes mellitus (disease)
MIR203A associated with type 2 diabetes mellitus
MIR203A associated with diabetes mellitus (disease)
MIR204 associated with type 2 diabetes mellitus
MIR204 associated with diabetes mellitus (disease)
MIR205 associated with type 2 diabetes mellitus
MIR205 associated with diabetes mellitus (disease)
MIR214 associated with type 2 diabetes mellitus
MIR214 associated with diabetes mellitus (disease)
MIR215 associated with type 2 diabetes mellitus
MIR215 associated with diabetes mellitus (disease)
MIR221 associated with type 2 diabetes mellitus
MIR221 associated with diabetes mellitus (disease)
MIR222 associated with type 2 diabetes mellitus
MIR222 associated with diabetes mellitus (disease)
MIR27A associated with type 2 diabetes mellitus
MIR27A associated with diabetes mellitus (disease)
MIR30A associated with type 2 diabetes mellitus
MIR30A associated with diabetes mellitus (disease)
MIR98 associated with type 2 diabetes mellitus
MIR98 associated with diabetes mellitus (disease)
MIR17HG associated with type 2 diabetes mellitus
MIR17HG associated with diabetes mellitus (disease)
MIR151A associated with type 2 diabetes mellitus
MIR151A associated with diabetes mellitus (disease)
MIR335 associated with type 2 diabetes mellitus
MIR335 associated with diabetes mellitus (disease)
MIR339 associated with type 2 diabetes mellitus
MIR339 associated with diabetes mellitus (disease)
CISD2 associated with type 2 diabetes mellitus
CISD2 associated with diabetes mellitus (disease)
MIR375 associated with type 2 diabetes mellitus
MIR375 associated with diabetes mellitus (disease)
MIR377 associated with type 2 diabetes mellitus
MIR377 associated with diabetes mellitus (disease)
MIR423 associated with type 2 diabetes mellitus
MIR423 associated with diabetes mellitus (disease)
MIR409 associated with type 2 diabetes mellitus
MIR409 associated with diabetes mellitus (disease)
MIR485 associated with type 2 diabetes mellitus
MIR485 associated with diabetes mellitus (disease)
MIR432 associated with type 2 diabetes mellitus
MIR432 associated with diabetes mellitus (disease)
MIR483 associated with type 2 diabetes mellitus
MIR483 associated with diabetes mellitus (disease)
MIR487B associated with type 2 diabetes mellitus
MIR487B associated with diabetes mellitus (disease)
MIR33B associated with type 2 diabetes mellitus
MIR33B associated with diabetes mellitus (disease)
MIR532 associated with type 2 diabetes mellitus
MIR532 associated with diabetes mellitus (disease)
MIR628 associated with type 2 diabetes mellitus
MIR628 associated with diabetes mellitus (disease)
MIR92B associated with type 2 diabetes mellitus
MIR92B associated with diabetes mellitus (disease)
MIR744 associated with type 2 diabetes mellitus
MIR744 associated with diabetes mellitus (disease)
MIR885 associated with type 2 diabetes mellitus
MIR885 associated with diabetes mellitus (disease)
MIR939 associated with type 2 diabetes mellitus
MIR939 associated with diabetes mellitus (disease)
MIR1249 associated with type 2 diabetes mellitus
MIR1249 associated with diabetes mellitus (disease)
MIR1296 associated with type 2 diabetes mellitus
MIR1296 associated with diabetes mellitus (disease)
MIR1307 associated with type 2 diabetes mellitus
MIR1307 associated with diabetes mellitus (disease)
MIR1306 associated with type 2 diabetes mellitus
MIR1306 associated with diabetes mellitus (disease)
MIR1228 associated with type 2 diabetes mellitus
MIR1228 associated with diabetes mellitus (disease)
MIR1226 associated with type 2 diabetes mellitus
MIR1226 associated with diabetes mellitus (disease)
MIR1260A associated with type 2 diabetes mellitus
MIR1260A associated with diabetes mellitus (disease)
MIR1301 associated with type 2 diabetes mellitus
MIR1301 associated with diabetes mellitus (disease)
MIR1908 associated with type 2 diabetes mellitus
MIR1908 associated with diabetes mellitus (disease)
MIR2116 associated with type 2 diabetes mellitus
MIR2116 associated with diabetes mellitus (disease)
MIR3173 associated with type 2 diabetes mellitus
MIR3173 associated with diabetes mellitus (disease)
MIR1260B associated with type 2 diabetes mellitus
MIR1260B associated with diabetes mellitus (disease)
MIR4516 associated with type 2 diabetes mellitus
MIR4516 associated with diabetes mellitus (disease)
MIR4482 associated with type 2 diabetes mellitus
MIR4482 associated with diabetes mellitus (disease)
MIR7704 associated with type 2 diabetes mellitus
MIR7704 associated with diabetes mellitus (disease)
MIR8061 associated with type 2 diabetes mellitus
MIR8061 associated with diabetes mellitus (disease)
MIR6741 associated with type 2 diabetes mellitus
MIR6741 associated with diabetes mellitus (disease)
MIR6803 associated with type 2 diabetes mellitus
MIR6803 associated with diabetes mellitus (disease)
AQP2 associated with nephrogenic diabetes insipidus
"AQP2 associated with diabetes insipidus, nephrogenic, X-linked"
"AQP2 associated with diabetes insipidus, nephrogenic, autosomal"
AVPR2 associated with nephrogenic diabetes insipidus
"AVPR2 associated with diabetes insipidus, nephrogenic, X-linked"
"AVPR2 associated with diabetes insipidus, nephrogenic, autosomal"
AVPR2 interacts with Defective AVP does not bind AVPR2 and causes neurohypophyseal diabetes insipidus (NDI)
PRKCA associated with nephrogenic diabetes insipidus
"PRKCA associated with diabetes insipidus, nephrogenic, X-linked"
"PRKCA associated with diabetes insipidus, nephrogenic, autosomal"
AVP associated with diabetes insipidus
AVP associated with neurohypophyseal diabetes insipidus
AVP associated with central diabetes insipidus
"AVP associated with obsolete diabetes insipidus, neurohypophyseal type, X-linked inheritance"
"AVP interacts with Defective AVP does not bind AVPR1A,B and causes neurohypophyseal diabetes insipidus (NDI)"
AVP interacts with Defective AVP does not bind AVPR2 and causes neurohypophyseal diabetes insipidus (NDI)
POMC associated with diabetes insipidus
POMC associated with neurohypophyseal diabetes insipidus
POMC associated with central diabetes insipidus
BLK associated with maturity-onset diabetes of the young
CEL associated with maturity-onset diabetes of the young
KLF11 associated with maturity-onset diabetes of the young
APPL1 associated with maturity-onset diabetes of the young
APPL1 associated with diabetes mellitus (disease)
CD69 associated with type 1 diabetes mellitus
CHRM2 associated with type 1 diabetes mellitus
CP associated with type 1 diabetes mellitus
CRP associated with type 1 diabetes mellitus
CTSH associated with type 1 diabetes mellitus
DDIT3 associated with type 1 diabetes mellitus
HLA-DQA1 associated with type 1 diabetes mellitus
HLA-DQB1 associated with type 1 diabetes mellitus
HLA-DRB1 associated with type 1 diabetes mellitus
HSD11B2 associated with type 1 diabetes mellitus
IFNG associated with type 1 diabetes mellitus
IGF1 associated with type 1 diabetes mellitus
IL2RA associated with type 1 diabetes mellitus
IL2RA associated with permanent neonatal diabetes mellitus
IL2RA associated with neonatal diabetes mellitus
IL6 associated with type 1 diabetes mellitus
IL10 associated with type 1 diabetes mellitus
ITPR3 associated with type 1 diabetes mellitus
NOS1 associated with type 1 diabetes mellitus
PRKCQ associated with type 1 diabetes mellitus
CCL20 associated with type 1 diabetes mellitus
SLC11A1 associated with type 1 diabetes mellitus
STAT3 associated with type 1 diabetes mellitus
STAT3 associated with permanent neonatal diabetes mellitus
STAT3 associated with neonatal diabetes mellitus
TYK2 associated with type 1 diabetes mellitus
AIFM1 associated with type 1 diabetes mellitus
SH2B3 associated with type 1 diabetes mellitus
CLEC16A associated with type 1 diabetes mellitus
PTPN22 associated with type 1 diabetes mellitus
IL19 associated with type 1 diabetes mellitus
IL20 associated with type 1 diabetes mellitus
FOXP3 associated with type 1 diabetes mellitus
FOXP3 associated with permanent neonatal diabetes mellitus
FOXP3 associated with neonatal diabetes mellitus
SLC29A3 associated with type 1 diabetes mellitus
BACH2 associated with type 1 diabetes mellitus
C1QTNF6 associated with type 1 diabetes mellitus
IL27 associated with type 1 diabetes mellitus
CASP12 associated with type 1 diabetes mellitus
CAV1 associated with lipoatrophic diabetes
FOS associated with lipoatrophic diabetes
CAVIN1 associated with lipoatrophic diabetes
CCR5 associated with type 1 diabetes mellitus
"COL12A1 associated with microcephaly, epilepsy, and diabetes syndrome 1"
"IER3IP1 associated with microcephaly, epilepsy, and diabetes syndrome 1"
IER3IP1 associated with permanent neonatal diabetes mellitus
IER3IP1 associated with neonatal diabetes mellitus
CTLA4 associated with type 1 diabetes mellitus
"ACE associated with microvascular complications of diabetes, susceptibility to"
EIF2S3 associated with diabetes mellitus (disease)
"EPO associated with microvascular complications of diabetes, susceptibility to"
GATA4 associated with permanent neonatal diabetes mellitus
GATA4 associated with neonatal diabetes mellitus
GATA6 associated with permanent neonatal diabetes mellitus
GATA6 associated with neonatal diabetes mellitus
GATA6 associated with pancreatic hypoplasia-diabetes-congenital heart disease syndrome
MNX1 associated with permanent neonatal diabetes mellitus
MNX1 associated with neonatal diabetes mellitus
NKX2-2 associated with permanent neonatal diabetes mellitus
NKX2-2 associated with neonatal diabetes mellitus
EIF2AK3 associated with permanent neonatal diabetes mellitus
EIF2AK3 associated with neonatal diabetes mellitus
AGPAT2 associated with permanent neonatal diabetes mellitus
AGPAT2 associated with neonatal diabetes mellitus
SLC19A2 associated with permanent neonatal diabetes mellitus
SLC19A2 associated with neonatal diabetes mellitus
NEUROG3 associated with permanent neonatal diabetes mellitus
NEUROG3 associated with neonatal diabetes mellitus
RFX6 associated with permanent neonatal diabetes mellitus
RFX6 associated with neonatal diabetes mellitus
PTF1A associated with permanent neonatal diabetes mellitus
PTF1A associated with neonatal diabetes mellitus
PTF1A associated with permanent neonatal diabetes mellitus-pancreatic and cerebellar agenesis syndrome
ZFP57 associated with permanent neonatal diabetes mellitus
ZFP57 associated with neonatal diabetes mellitus
"IL1RN associated with microvascular complications of diabetes, susceptibility to"
PLAGL1 associated with neonatal diabetes mellitus
HYMAI associated with neonatal diabetes mellitus
TRNE associated with maternally-inherited diabetes and deafness
TRNE associated with myopathy and diabetes mellitus
TRNK associated with maternally-inherited diabetes and deafness
TRNL1 associated with maternally-inherited diabetes and deafness
"PON1 associated with microvascular complications of diabetes, susceptibility to"
DNAJC3 associated with juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome
"VEGFA associated with microvascular complications of diabetes, susceptibility to"
"TBC1D4 associated with diabetes mellitus, noninsulin-dependent"
SUMO4 associated with type 1 diabetes mellitus
"inherited disease susceptibility parent-child microvascular complications of diabetes, susceptibility to"
kidney disease parent-child diabetes insipidus
endocrine pancreas disease parent-child diabetes mellitus (disease)
glucose metabolism disease parent-child diabetes mellitus (disease)
autoimmune disease of endocrine system parent-child type 1 diabetes mellitus
pregnancy disorder parent-child gestational diabetes
cataract parent-child diabetes mellitus type 2 associated cataract
diabetic nephropathy parent-child type 1 diabetes nephropathy
diabetic nephropathy parent-child type 2 diabetes nephropathy
autoimmune disease parent-child type 1 diabetes nephropathy
genetic nervous system disorder parent-child neurohypophyseal diabetes insipidus
genetic nervous system disorder parent-child permanent neonatal diabetes mellitus-pancreatic and cerebellar agenesis syndrome
autosomal dominant disease parent-child neurohypophyseal diabetes insipidus
diabetes insipidus parent-child neurohypophyseal diabetes insipidus
diabetes insipidus parent-child nephrogenic diabetes insipidus
diabetes insipidus parent-child dipsogenic diabetes insipidus
diabetes insipidus parent-child gestational diabetes insipidus
diabetes insipidus off-label use Chlorpropamide
diabetes insipidus contraindication Lithium citrate
diabetes insipidus off-label use Chlorthalidone
diabetes insipidus contraindication Lithium carbonate
diabetes insipidus contraindication Meclocycline
diabetes insipidus off-label use Methyclothiazide
diabetes insipidus contraindication Demeclocycline
diabetes insipidus off-label use Carbamazepine
diabetes insipidus associated with AVP
diabetes insipidus associated with POMC
diabetes insipidus parent-child kidney disease
pituitary gland disease parent-child neurohypophyseal diabetes insipidus
syndromic urogenital tract malformation parent-child renal cysts and diabetes syndrome
syndromic urogenital tract malformation parent-child atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome
renal or urinary tract malformation parent-child renal cysts and diabetes syndrome
renal or urinary tract malformation parent-child atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome
developmental anomaly of metabolic origin parent-child renal cysts and diabetes syndrome
developmental anomaly of metabolic origin parent-child permanent neonatal diabetes mellitus-pancreatic and cerebellar agenesis syndrome
developmental anomaly of metabolic origin parent-child juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome
hereditary ataxia parent-child muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome
hereditary ataxia parent-child juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome
syndromic retinitis pigmentosa parent-child muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome
inherited neurodegenerative disorder parent-child muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome
eye degenerative disease parent-child muscular atrophy-ataxia-retinitis pigmentosa-diabetes mellitus syndrome
"Mendelian disease parent-child photomyoclonus, diabetes mellitus, deafness, nephropathy, and cerebral dysfunction"
"Mendelian disease parent-child hypopituitarism, congenital, with central diabetes insipidus"
Mendelian disease parent-child pancreatic beta cell agenesis with neonatal diabetes mellitus
"Mendelian disease parent-child diabetes mellitus, congenital autoimmune"
"Mendelian disease parent-child microcephaly, epilepsy, and diabetes syndrome"
epilepsy syndrome parent-child atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome
syndromic genetic deafness parent-child atherosclerosis-deafness-diabetes-epilepsy-nephropathy syndrome
syndromic genetic deafness parent-child maternally-inherited diabetes and deafness
syndromic genetic deafness parent-child juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome
"syndromic genetic deafness parent-child neonatal diabetes, congenital sensorineural hearing loss and congenital cataracts"
syndromic disease parent-child nephrogenic diabetes insipidus-intracranial calcification syndrome
syndromic disease parent-child cardiomyopathy diabetes deafness
syndromic disease parent-child diabetes persistent mullerian ducts
inherited renal tubular disease parent-child nephrogenic diabetes insipidus-intracranial calcification syndrome
inherited renal tubular disease parent-child nephrogenic diabetes insipidus
congenital nervous system disorder parent-child intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome
multiple congenital anomalies/dysmorphic syndrome-intellectual disability parent-child intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome
syndromic intellectual disability parent-child intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome
syndromic intellectual disability parent-child primary microcephaly-mild intellectual disability-young-onset diabetes syndrome
"X-linked disease parent-child diabetes insipidus, nephrogenic, X-linked"
inborn mitochondrial myopathy parent-child myopathy and diabetes mellitus
muscular lipidosis parent-child myopathy and diabetes mellitus
maternally-inherited mitochondrial myopathy parent-child myopathy and diabetes mellitus
mitochondrial disease with eye involvement parent-child maternally-inherited diabetes and deafness
mitochondrial oxidative phosphorylation disorder due to a point mutation of mitochondrial DNA parent-child maternally-inherited diabetes and deafness
mitochondrial oxidative phosphorylation disorder due to a duplication of mitochondrial DNA parent-child proximal tubulopathy-diabetes mellitus-cerebellar ataxia syndrome
nephropathy secondary to a storage or other metabolic disease parent-child proximal tubulopathy-diabetes mellitus-cerebellar ataxia syndrome
"inborn errors of metabolism parent-child diabetes mellitus, noninsulin-dependent"
inborn errors of metabolism parent-child permanent neonatal diabetes mellitus-pancreatic and cerebellar agenesis syndrome
inborn errors of metabolism parent-child neonatal diabetes mellitus with congenital hypothyroidism
inborn errors of metabolism parent-child Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young
inborn errors of metabolism parent-child juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome
inborn errors of metabolism parent-child monogenic diabetes
inborn errors of metabolism parent-child permanent neonatal diabetes mellitus
syndrome with a cerebellar malformation as major feature parent-child permanent neonatal diabetes mellitus-pancreatic and cerebellar agenesis syndrome
familial cystic renal disease parent-child neonatal diabetes mellitus with congenital hypothyroidism
inherited Fanconi renotubular syndrome parent-child Fanconi renotubular syndrome 4 with maturity-onset diabetes of the young
"genetic lipodystrophy parent-child lipoatrophy with diabetes, leukomelanodermic papules, liver steatosis, and hypertrophic cardiomyopathy"
pituitary deficiency parent-child central diabetes insipidus
neuroendocrine disease parent-child central diabetes insipidus
impaired renal function disease parent-child nephrogenic diabetes insipidus
syndromic neurometabolic disease with X-linked intellectual disability parent-child X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome
inborn disorder of purine metabolism parent-child X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome
retinal cone dystrophy parent-child X-linked intellectual disability-limb spasticity-retinal dystrophy-diabetes insipidus syndrome
primary polydipsia parent-child dipsogenic diabetes insipidus
ectodermal dysplasia syndrome parent-child ectodermal dysplasia arthrogryposis diabetes mellitus
odontochondrodysplasia parent-child odontochondrodysplasia 2 with hearing loss and diabetes
"microcephaly, epilepsy, and diabetes syndrome parent-child microcephaly, epilepsy, and diabetes syndrome 1"
"microcephaly, epilepsy, and diabetes syndrome parent-child Mendelian disease"
autosomal recessive disease parent-child neonatal diabetes mellitus
Amphotericin B side effect Nephrogenic diabetes insipidus
Bromocriptine side effect Type II diabetes mellitus
Cyclophosphamide side effect Nephrogenic diabetes insipidus
Efavirenz side effect Nephrogenic diabetes insipidus
Fluocinolone acetonide side effect Type II diabetes mellitus
Foscarnet side effect Diabetes insipidus
Ifosfamide side effect Nephrogenic diabetes insipidus
Iopromide side effect Diabetes insipidus
Paroxetine side effect Type II diabetes mellitus
Riluzole side effect Diabetes insipidus
Ropinirole side effect Type II diabetes mellitus
Hydroxyprogesterone side effect Maternal diabetes
Fosphenytoin side effect Diabetes insipidus
Emtricitabine side effect Nephrogenic diabetes insipidus
Voriconazole side effect Diabetes insipidus
Gemifloxacin side effect Type II diabetes mellitus
Tenofovir disoproxil side effect Nephrogenic diabetes insipidus
"2,2',3,3',4,4',5-heptachlorobiphenyl linked to gestational diabetes"
"2,2',4,4'-tetrabromodiphenyl ether linked to gestational diabetes"
"2,4,4',5-tetrachlorobiphenyl linked to diabetes mellitus (disease)"
"2,4,5,2',4',5'-hexachlorobiphenyl linked to diabetes mellitus (disease)"
"2,4,5,2',4',5'-hexachlorobiphenyl linked to type 1 diabetes mellitus"
"2,4,5-Trichlorophenoxyacetic Acid linked to diabetes mellitus (disease)"
"2,4,5-Trichlorophenoxyacetic Acid linked to gestational diabetes"
"2,4-Dichlorophenoxyacetic Acid linked to type 2 diabetes mellitus"
Agent Orange linked to type 2 diabetes mellitus
Agent Orange linked to diabetes mellitus (disease)
Air Pollutants linked to type 2 diabetes mellitus
Air Pollutants linked to diabetes mellitus (disease)
alachlor linked to diabetes mellitus (disease)
Aldrin linked to diabetes mellitus (disease)
alpha-hexachlorocyclohexane linked to type 2 diabetes mellitus
alpha-Linolenic Acid linked to type 2 diabetes mellitus
Aluminum linked to diabetes mellitus (disease)
Antimony linked to gestational diabetes
Antimony linked to diabetes mellitus (disease)
aroclor 1260 linked to diabetes mellitus (disease)
Arsenic linked to diabetes mellitus (disease)
Arsenic linked to type 2 diabetes mellitus
Arsenic linked to gestational diabetes
Arsenicals linked to diabetes mellitus (disease)
Atrazine linked to diabetes mellitus (disease)
Atrazine linked to gestational diabetes
Barium linked to diabetes mellitus (disease)
beta-hexachlorocyclohexane linked to type 2 diabetes mellitus
bis(4-hydroxyphenyl)sulfone linked to type 2 diabetes mellitus
bisphenol A linked to type 2 diabetes mellitus
bisphenol A linked to diabetes mellitus (disease)
bisphenol A linked to gestational diabetes
Boron linked to type 2 diabetes mellitus
Bromine linked to type 2 diabetes mellitus
butylate linked to gestational diabetes
Cadmium linked to prediabetes syndrome
Cadmium linked to diabetes mellitus (disease)
Cadmium linked to type 2 diabetes mellitus
Cadmium linked to gestational diabetes
Calcium linked to type 2 diabetes mellitus
Carbofuran linked to gestational diabetes
Cesium linked to type 2 diabetes mellitus
Chlordan linked to diabetes mellitus (disease)
Chlorides linked to diabetes mellitus (disease)
Chlorodiphenyl (54% Chlorine) linked to diabetes mellitus (disease)
Chlorpyrifos linked to diabetes mellitus (disease)
Chromium linked to diabetes mellitus (disease)
Chromium linked to gestational diabetes
Chromium linked to type 2 diabetes mellitus
Cobalt linked to diabetes mellitus (disease)
Copper linked to diabetes mellitus (disease)
Copper linked to type 2 diabetes mellitus
Coumaphos linked to diabetes mellitus (disease)
cyanazine linked to diabetes mellitus (disease)
DDT linked to diabetes mellitus (disease)
DDT linked to prediabetes syndrome
delta-hexachlorocyclohexane linked to type 2 diabetes mellitus
Diazinon linked to diabetes mellitus (disease)
Diazinon linked to gestational diabetes
Dichlorodiphenyl Dichloroethylene linked to diabetes mellitus (disease)
Dichlorodiphenyl Dichloroethylene linked to type 2 diabetes mellitus
Dichlorodiphenyl Dichloroethylene linked to type 1 diabetes mellitus
Dichlorvos linked to diabetes mellitus (disease)
Dieldrin linked to diabetes mellitus (disease)
Docosahexaenoic Acids linked to type 2 diabetes mellitus
docosapentaenoic acid linked to type 2 diabetes mellitus
"Fatty Acids, Omega-3 linked to type 2 diabetes mellitus"
fenoprop linked to diabetes mellitus (disease)
fenoprop linked to gestational diabetes
Flame Retardants linked to diabetes mellitus (disease)
Fonofos linked to diabetes mellitus (disease)
Gadolinium linked to gestational diabetes
Gallium linked to type 2 diabetes mellitus
glyphosate linked to diabetes mellitus (disease)
Gold linked to type 2 diabetes mellitus
Halogenated Diphenyl Ethers linked to diabetes mellitus (disease)
Heptachlor linked to diabetes mellitus (disease)
hexabrominated diphenyl ether 153 linked to gestational diabetes
Hexachlorobenzene linked to diabetes mellitus (disease)
Indium linked to type 2 diabetes mellitus
Insecticides linked to diabetes mellitus (disease)
Iron linked to diabetes mellitus (disease)
Iron linked to type 2 diabetes mellitus
Lead linked to diabetes mellitus (disease)
Lead linked to type 2 diabetes mellitus
Lead linked to gestational diabetes
Magnesium linked to type 2 diabetes mellitus
Magnesium linked to diabetes mellitus (disease)
Manganese linked to type 2 diabetes mellitus
Manganese linked to diabetes mellitus (disease)
Mercury linked to type 2 diabetes mellitus
Mercury linked to prediabetes syndrome
Mercury linked to diabetes mellitus (disease)
Mercury linked to gestational diabetes
Metals linked to type 2 diabetes mellitus
"Metals, Heavy linked to diabetes mellitus (disease)"
Methylmercury Compounds linked to diabetes mellitus (disease)
metribuzin linked to diabetes mellitus (disease)
Mirex linked to diabetes mellitus (disease)
Molybdenum linked to type 2 diabetes mellitus
Molybdenum linked to diabetes mellitus (disease)
mono-(2-ethylhexyl)phthalate linked to gestational diabetes
mono-benzyl phthalate linked to gestational diabetes
monobutyl phthalate linked to gestational diabetes
